accuracy_average_vl,accuracy_sd_vl,average_tr_error_best_vl,learning_rate,regularization,momentum,activation_hidden,weight_init,topology
0.31612804,0.0162787,0.14351199,0.08,0,0.4,<class 'activation_function.Relu'>,<function xavier_initializer at 0x0000019348C36700>,"(10, 10)"
0.3373618,0.00641379,0.15765946,0.08,0,0.4,<class 'activation_function.TanH'>,<function xavier_initializer at 0x0000019348C36700>,"(10, 10)"
0.31891939,0.01284438,0.1442752,0.08,0,0.4,<class 'activation_function.TanH'>,<function xavier_initializer at 0x0000019348C36700>,"(5, 5, 5)"
0.31107831,0.01244602,0.13608579,0.08,0,0.4,<class 'activation_function.TanH'>,<function xavier_initializer at 0x0000019348C36700>,"(10, 5, 5)"
0.32153336,0.00910384,0.14436124,0.08,0,0.4,<class 'activation_function.TanH'>,<function xavier_initializer at 0x0000019348C36700>,"(20, 20)"
0.35455929,0.01456614,0.172987,0.08,0,0.4,<class 'activation_function.Relu'>,<function xavier_initializer at 0x0000019348C36700>,"(5, 5, 5)"
0.31505431,0.01568529,0.13940893,0.08,0,0.4,<class 'activation_function.Relu'>,<function xavier_initializer at 0x0000019348C36700>,"(20, 20)"
0.3274811,0.00958333,0.14972587,0.08,0,0.4,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x0000019348C87CA0>,"(10, 10)"
0.35869133,0.00633819,0.1752844,0.08,0,0.4,<class 'activation_function.Relu'>,<function xavier_initializer at 0x0000019348C36700>,"(10, 5, 5)"
0.29651733,0.01089958,0.13045657,0.08,0,0.4,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x0000019348C87CA0>,"(5, 5, 5)"
0.3106192,0.01465524,0.14321598,0.08,0,0.4,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x0000019348C87CA0>,"(10, 10)"
0.32662094,0.00691868,0.14447635,0.08,0,0.4,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x0000019348C87CA0>,"(20, 20)"
0.29818514,0.01322485,0.13057826,0.08,0,0.4,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x0000019348C87CA0>,"(10, 5, 5)"
0.31784193,0.01587154,0.14757021,0.08,0,0.4,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x0000019348C87CA0>,"(5, 5, 5)"
0.3077972,0.01214164,0.13560843,0.08,0,0.4,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x0000019348C87CA0>,"(20, 20)"
0.31843767,0.0107684,0.14944889,0.08,0,0.4,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x0000019348C87CA0>,"(10, 5, 5)"
0.31897283,0.00514795,0.1429594,0.08,0,0.8,<class 'activation_function.TanH'>,<function xavier_initializer at 0x0000019348C36700>,"(10, 10)"
0.29210923,0.01330252,0.1291791,0.08,0,0.8,<class 'activation_function.TanH'>,<function xavier_initializer at 0x0000019348C36700>,"(5, 5, 5)"
0.32542366,0.0075011,0.14370522,0.08,0,0.8,<class 'activation_function.TanH'>,<function xavier_initializer at 0x0000019348C36700>,"(20, 20)"
0.29748219,0.01134887,0.12975077,0.08,0,0.8,<class 'activation_function.TanH'>,<function xavier_initializer at 0x0000019348C36700>,"(10, 5, 5)"
0.31699286,0.01301572,0.14185152,0.08,0,0.8,<class 'activation_function.Relu'>,<function xavier_initializer at 0x0000019348C36700>,"(10, 10)"
0.29834999,0.01641157,0.1351076,0.08,0,0.8,<class 'activation_function.Relu'>,<function xavier_initializer at 0x0000019348C36700>,"(5, 5, 5)"
0.31460571,0.0178459,0.13689498,0.08,0,0.8,<class 'activation_function.Relu'>,<function xavier_initializer at 0x0000019348C36700>,"(20, 20)"
0.2994699,0.0157935,0.13498772,0.08,0,0.8,<class 'activation_function.Relu'>,<function xavier_initializer at 0x0000019348C36700>,"(10, 5, 5)"
0.32508973,0.00822881,0.14789773,0.08,0,0.8,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x0000019348C87CA0>,"(10, 10)"
0.30258432,0.01116318,0.13521041,0.08,0,0.8,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x0000019348C87CA0>,"(5, 5, 5)"
0.30343184,0.01260251,0.12956726,0.08,0,0.8,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x0000019348C87CA0>,"(20, 20)"
0.31106534,0.01190239,0.13961066,0.08,0,0.8,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x0000019348C87CA0>,"(10, 10)"
0.30325952,0.01266516,0.13413082,0.08,0,0.8,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x0000019348C87CA0>,"(10, 5, 5)"
0.30079571,0.0131482,0.13691138,0.08,0,0.8,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x0000019348C87CA0>,"(5, 5, 5)"
0.30491355,0.0113669,0.13264665,0.08,0,0.8,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x0000019348C87CA0>,"(20, 20)"
0.31908248,0.00770398,0.14391087,0.08,0,1.0,<class 'activation_function.TanH'>,<function xavier_initializer at 0x0000019348C36700>,"(10, 10)"
0.3050674,0.00874013,0.13585792,0.08,0,0.8,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x0000019348C87CA0>,"(10, 5, 5)"
0.28450439,0.01451357,0.11973388,0.08,0,1.0,<class 'activation_function.TanH'>,<function xavier_initializer at 0x0000019348C36700>,"(5, 5, 5)"
0.3255958,0.00715636,0.14440641,0.08,0,1.0,<class 'activation_function.TanH'>,<function xavier_initializer at 0x0000019348C36700>,"(20, 20)"
0.31193776,0.0156133,0.14218678,0.08,0,1.0,<class 'activation_function.Relu'>,<function xavier_initializer at 0x0000019348C36700>,"(10, 10)"
0.30838212,0.0089521,0.13154099,0.08,0,1.0,<class 'activation_function.TanH'>,<function xavier_initializer at 0x0000019348C36700>,"(10, 5, 5)"
0.30242919,0.01531312,0.13385661,0.08,0,1.0,<class 'activation_function.Relu'>,<function xavier_initializer at 0x0000019348C36700>,"(5, 5, 5)"
0.30805861,0.01480237,0.13592318,0.08,0,1.0,<class 'activation_function.Relu'>,<function xavier_initializer at 0x0000019348C36700>,"(20, 20)"
0.30158803,0.01485887,0.13821386,0.08,0,1.0,<class 'activation_function.Relu'>,<function xavier_initializer at 0x0000019348C36700>,"(10, 5, 5)"
