accuracy_average_vl,accuracy_sd_vl,average_tr_error_best_vl,learning_rate,regularization,momentum,activation_hidden,weight_init,topology
0.30597464,0.01622744,0.13922634,0.08,0,0.4,<class 'activation_function.Relu'>,<function ranged_uniform_initializer_3 at 0x000001AA2F3E9280>,"(10, 10)"
0.3377014,0.0091967,0.1587771,0.08,0,0.4,<class 'activation_function.TanH'>,<function ranged_uniform_initializer_3 at 0x000001AA2F3E9280>,"(10, 10)"
0.31094521,0.0106871,0.14103717,0.08,0,0.4,<class 'activation_function.TanH'>,<function ranged_uniform_initializer_3 at 0x000001AA2F3E9280>,"(10, 5, 5)"
0.31258081,0.0099749,0.1397666,0.08,0,0.4,<class 'activation_function.TanH'>,<function ranged_uniform_initializer_3 at 0x000001AA2F3E9280>,"(5, 5, 5)"
0.31194839,0.00958683,0.13829848,0.08,0,0.4,<class 'activation_function.TanH'>,<function ranged_uniform_initializer_3 at 0x000001AA2F3E9280>,"(20, 20)"
0.36516772,0.0121425,0.18322577,0.08,0,0.4,<class 'activation_function.Relu'>,<function ranged_uniform_initializer_3 at 0x000001AA2F3E9280>,"(5, 5, 5)"
0.3010127,0.0146251,0.13295458,0.08,0,0.4,<class 'activation_function.Relu'>,<function ranged_uniform_initializer_3 at 0x000001AA2F3E9280>,"(20, 20)"
0.33137332,0.00332862,0.15249263,0.08,0,0.4,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x000001AA2F3E91F0>,"(10, 10)"
0.30661627,0.01555029,0.1443597,0.08,0,0.4,<class 'activation_function.Relu'>,<function ranged_uniform_initializer_3 at 0x000001AA2F3E9280>,"(10, 5, 5)"
0.29807934,0.00868223,0.13281695,0.08,0,0.4,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x000001AA2F3E91F0>,"(5, 5, 5)"
0.31797267,0.01373883,0.14529331,0.08,0,0.4,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x000001AA2F3E91F0>,"(10, 10)"
0.30784285,0.00892982,0.13541109,0.08,0,0.4,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x000001AA2F3E91F0>,"(20, 20)"
0.29902152,0.01003906,0.13264938,0.08,0,0.4,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x000001AA2F3E91F0>,"(10, 5, 5)"
0.3296997,0.01329845,0.15454648,0.08,0,0.4,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x000001AA2F3E91F0>,"(5, 5, 5)"
0.30825824,0.01044038,0.13305131,0.08,0,0.4,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x000001AA2F3E91F0>,"(20, 20)"
0.31297079,0.01275925,0.14476459,0.08,0,0.4,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x000001AA2F3E91F0>,"(10, 5, 5)"
0.32686672,0.007395,0.14855349,0.08,0,0.8,<class 'activation_function.TanH'>,<function ranged_uniform_initializer_3 at 0x000001AA2F3E9280>,"(10, 10)"
0.30282005,0.01148422,0.13499102,0.08,0,0.8,<class 'activation_function.TanH'>,<function ranged_uniform_initializer_3 at 0x000001AA2F3E9280>,"(5, 5, 5)"
0.32421478,0.00845939,0.1478936,0.08,0,0.8,<class 'activation_function.TanH'>,<function ranged_uniform_initializer_3 at 0x000001AA2F3E9280>,"(20, 20)"
