accuracy_average_vl,accuracy_sd_vl,average_tr_error_best_vl,learning_rate,regularization,momentum,activation_hidden,weight_init,topology
0.31750337,0.01470578,0.14593241,0.08,0,0.4,<class 'activation_function.Relu'>,<function ranged_uniform_initializer_2 at 0x0000021AB86D9280>,"(10, 10)"
0.31497333,0.00707215,0.13894779,0.08,0,0.4,<class 'activation_function.TanH'>,<function ranged_uniform_initializer_2 at 0x0000021AB86D9280>,"(10, 10)"
0.32118825,0.00607889,0.15199442,0.08,0,0.4,<class 'activation_function.TanH'>,<function ranged_uniform_initializer_2 at 0x0000021AB86D9280>,"(10, 5, 5)"
0.31235568,0.01143844,0.14069235,0.08,0,0.4,<class 'activation_function.TanH'>,<function ranged_uniform_initializer_2 at 0x0000021AB86D9280>,"(5, 5, 5)"
0.32371273,0.00534626,0.14174257,0.08,0,0.4,<class 'activation_function.TanH'>,<function ranged_uniform_initializer_2 at 0x0000021AB86D9280>,"(20, 20)"
0.33649608,0.01253098,0.1570837,0.08,0,0.4,<class 'activation_function.Relu'>,<function ranged_uniform_initializer_2 at 0x0000021AB86D9280>,"(5, 5, 5)"
0.32302355,0.01138166,0.14201893,0.08,0,0.4,<class 'activation_function.Relu'>,<function ranged_uniform_initializer_2 at 0x0000021AB86D9280>,"(20, 20)"
0.3331777,0.00975011,0.15264028,0.08,0,0.4,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x0000021AB86D91F0>,"(10, 10)"
0.3165143,0.0127811,0.14487814,0.08,0,0.4,<class 'activation_function.Relu'>,<function ranged_uniform_initializer_2 at 0x0000021AB86D9280>,"(10, 5, 5)"
0.30909236,0.01130532,0.13576357,0.08,0,0.4,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x0000021AB86D91F0>,"(5, 5, 5)"
0.32868775,0.01382998,0.14883845,0.08,0,0.4,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x0000021AB86D91F0>,"(10, 10)"
0.31033117,0.00787074,0.13361466,0.08,0,0.4,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x0000021AB86D91F0>,"(20, 20)"
0.31100284,0.00941147,0.14001375,0.08,0,0.4,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x0000021AB86D91F0>,"(10, 5, 5)"
0.29796979,0.01202548,0.13584067,0.08,0,0.4,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x0000021AB86D91F0>,"(5, 5, 5)"
0.31371646,0.01612473,0.13798396,0.08,0,0.4,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x0000021AB86D91F0>,"(20, 20)"
0.32107837,0.00755929,0.14403664,0.08,0,0.8,<class 'activation_function.TanH'>,<function ranged_uniform_initializer_2 at 0x0000021AB86D9280>,"(10, 10)"
0.30416258,0.01358118,0.13694528,0.08,0,0.4,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x0000021AB86D91F0>,"(10, 5, 5)"
0.31766659,0.0091389,0.15415526,0.08,0,0.8,<class 'activation_function.TanH'>,<function ranged_uniform_initializer_2 at 0x0000021AB86D9280>,"(5, 5, 5)"
0.31791866,0.00504953,0.13505999,0.08,0,0.8,<class 'activation_function.TanH'>,<function ranged_uniform_initializer_2 at 0x0000021AB86D9280>,"(20, 20)"
0.29613455,0.00541747,0.13001108,0.08,0,0.8,<class 'activation_function.TanH'>,<function ranged_uniform_initializer_2 at 0x0000021AB86D9280>,"(10, 5, 5)"
0.32176064,0.01246618,0.14816207,0.08,0,0.8,<class 'activation_function.Relu'>,<function ranged_uniform_initializer_2 at 0x0000021AB86D9280>,"(10, 10)"
