accuracy_average_vl,accuracy_sd_vl,average_tr_error_best_vl,learning_rate,regularization,momentum,activation_hidden,weight_init,topology
0.32956757,0.00878178,0.14994824,0.08,0,0.6,<class 'activation_function.TanH'>,<function xavier_initializer at 0x000001565073CC10>,"(10,)"
0.29066559,0.0101202,0.12754901,0.08,0,0.6,<class 'activation_function.TanH'>,<function xavier_initializer at 0x000001565073CC10>,"(5, 5)"
0.32452178,0.00767404,0.14399802,0.08,0,0.6,<class 'activation_function.TanH'>,<function xavier_initializer at 0x000001565073CC10>,"(20,)"
0.30463646,0.01157876,0.13629756,0.08,0,0.6,<class 'activation_function.TanH'>,<function xavier_initializer at 0x000001565073CC10>,"(5, 10)"
0.28508036,0.01195818,0.1179329,0.08,0,0.6,<class 'activation_function.TanH'>,<function xavier_initializer at 0x000001565073CC10>,"(10, 5, 5)"
0.31378918,0.01267547,0.14210237,0.08,0,0.6,<class 'activation_function.Relu'>,<function xavier_initializer at 0x000001565073CC10>,"(10,)"
0.31112985,0.01553467,0.14224244,0.08,0,0.6,<class 'activation_function.Relu'>,<function xavier_initializer at 0x000001565073CC10>,"(5, 5)"
0.31412783,0.0168413,0.13979139,0.08,0,0.6,<class 'activation_function.Relu'>,<function xavier_initializer at 0x000001565073CC10>,"(20,)"
0.29401308,0.01342512,0.13028495,0.08,0,0.6,<class 'activation_function.Relu'>,<function xavier_initializer at 0x000001565073CC10>,"(10, 5, 5)"
0.3019962,0.01154272,0.13251707,0.08,0,0.6,<class 'activation_function.Relu'>,<function xavier_initializer at 0x000001565073CC10>,"(5, 10)"
0.31887522,0.0087825,0.14450659,0.08,0,0.6,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x000001565073CE50>,"(10,)"
0.29801379,0.01025896,0.13096812,0.08,0,0.6,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x000001565073CE50>,"(5, 5)"
0.31435827,0.0039029,0.13477074,0.08,0,0.6,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x000001565073CE50>,"(20,)"
0.31104923,0.01489169,0.14317525,0.08,0,0.6,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x000001565073CE50>,"(10,)"
0.30446848,0.00895165,0.13601815,0.08,0,0.6,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x000001565073CE50>,"(5, 10)"
0.28958177,0.00558927,0.12358002,0.08,0,0.6,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x000001565073CE50>,"(10, 5, 5)"
0.32318748,0.01325112,0.14997529,0.08,0,0.6,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x000001565073CE50>,"(5, 5)"
0.30773043,0.01316626,0.13311756,0.08,0,0.6,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x000001565073CE50>,"(20,)"
0.2985441,0.01680341,0.13832416,0.08,0,0.6,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x000001565073CE50>,"(5, 10)"
0.313024,0.00887754,0.14053471,0.08,0,0.8,<class 'activation_function.TanH'>,<function xavier_initializer at 0x000001565073CC10>,"(10,)"
0.28114964,0.01326522,0.12149669,0.08,0,0.6,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x000001565073CE50>,"(10, 5, 5)"
0.29834993,0.0132702,0.13035703,0.08,0,0.8,<class 'activation_function.TanH'>,<function xavier_initializer at 0x000001565073CC10>,"(5, 5)"
0.33956203,0.00615959,0.15397338,0.08,0,0.8,<class 'activation_function.TanH'>,<function xavier_initializer at 0x000001565073CC10>,"(20,)"
0.30845817,0.01326373,0.14179589,0.08,0,0.8,<class 'activation_function.Relu'>,<function xavier_initializer at 0x000001565073CC10>,"(10,)"
0.30227017,0.0075552,0.13214522,0.08,0,0.8,<class 'activation_function.TanH'>,<function xavier_initializer at 0x000001565073CC10>,"(5, 10)"
0.29604666,0.01062033,0.13164507,0.08,0,0.8,<class 'activation_function.Relu'>,<function xavier_initializer at 0x000001565073CC10>,"(5, 5)"
0.29331784,0.0110673,0.12402608,0.08,0,0.8,<class 'activation_function.TanH'>,<function xavier_initializer at 0x000001565073CC10>,"(10, 5, 5)"
0.30916174,0.01467747,0.13746974,0.08,0,0.8,<class 'activation_function.Relu'>,<function xavier_initializer at 0x000001565073CC10>,"(20,)"
0.29653512,0.0129109,0.13198924,0.08,0,0.8,<class 'activation_function.Relu'>,<function xavier_initializer at 0x000001565073CC10>,"(10, 5, 5)"
0.311297,0.00503273,0.13786317,0.08,0,0.8,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x000001565073CE50>,"(10,)"
0.35781314,0.01517896,0.15445138,0.08,0,0.8,<class 'activation_function.Relu'>,<function xavier_initializer at 0x000001565073CC10>,"(5, 10)"
0.31528318,0.01083742,0.13660013,0.08,0,0.8,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x000001565073CE50>,"(20,)"
0.30114706,0.00714192,0.13363709,0.08,0,0.8,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x000001565073CE50>,"(5, 5)"
0.30793195,0.01358791,0.138777,0.08,0,0.8,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x000001565073CE50>,"(10,)"
0.307079,0.00971971,0.13450698,0.08,0,0.8,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x000001565073CE50>,"(5, 10)"
0.31740374,0.01334679,0.14005016,0.08,0,0.8,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x000001565073CE50>,"(20,)"
0.29893639,0.01701505,0.13323227,0.08,0,0.8,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x000001565073CE50>,"(5, 5)"
0.29002033,0.0132457,0.12069635,0.08,0,0.8,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x000001565073CE50>,"(10, 5, 5)"
0.30453426,0.01118944,0.13417028,0.08,0,0.8,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x000001565073CE50>,"(5, 10)"
0.31687715,0.01066964,0.14214282,0.08,0,1.0,<class 'activation_function.TanH'>,<function xavier_initializer at 0x000001565073CC10>,"(10,)"
0.39315245,0.040427,0.14391476,0.08,0,0.8,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x000001565073CE50>,"(10, 5, 5)"
0.29024301,0.00981376,0.12552845,0.08,0,1.0,<class 'activation_function.TanH'>,<function xavier_initializer at 0x000001565073CC10>,"(5, 5)"
0.32655867,0.01135078,0.14250092,0.08,0,1.0,<class 'activation_function.TanH'>,<function xavier_initializer at 0x000001565073CC10>,"(20,)"
0.30542584,0.01485875,0.13679022,0.08,0,1.0,<class 'activation_function.Relu'>,<function xavier_initializer at 0x000001565073CC10>,"(10,)"
0.3037774,0.00925994,0.13292606,0.08,0,1.0,<class 'activation_function.TanH'>,<function xavier_initializer at 0x000001565073CC10>,"(5, 10)"
0.31954772,0.01359547,0.14044051,0.08,0,1.0,<class 'activation_function.Relu'>,<function xavier_initializer at 0x000001565073CC10>,"(20,)"
0.33380997,0.00574016,0.14309506,0.08,0,1.0,<class 'activation_function.Relu'>,<function xavier_initializer at 0x000001565073CC10>,"(5, 5)"
0.27931257,0.01266625,0.11497239,0.08,0,1.0,<class 'activation_function.TanH'>,<function xavier_initializer at 0x000001565073CC10>,"(10, 5, 5)"
0.29680821,0.01170301,0.12590594,0.08,0,1.0,<class 'activation_function.Relu'>,<function xavier_initializer at 0x000001565073CC10>,"(10, 5, 5)"
0.31527115,0.00806008,0.14056469,0.08,0,1.0,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x000001565073CE50>,"(10,)"
0.30298601,0.01735821,0.13844021,0.08,0,1.0,<class 'activation_function.Relu'>,<function xavier_initializer at 0x000001565073CC10>,"(5, 10)"
