accuracy_average_vl,accuracy_sd_vl,average_tr_error_best_vl,learning_rate,regularization,momentum,activation_hidden,weight_init,topology
0.34461041,0.00440362,0.15919996,0.08,0,0.6,<class 'activation_function.TanH'>,<function xavier_initializer at 0x000001D52D80DC10>,"(10,)"
0.29554333,0.00711073,0.12811058,0.08,0,0.6,<class 'activation_function.TanH'>,<function xavier_initializer at 0x000001D52D80DC10>,"(5, 5)"
0.32404801,0.00479984,0.14655924,0.08,0,0.6,<class 'activation_function.TanH'>,<function xavier_initializer at 0x000001D52D80DC10>,"(20,)"
0.29021219,0.0099456,0.12721006,0.08,0,0.6,<class 'activation_function.TanH'>,<function xavier_initializer at 0x000001D52D80DC10>,"(5, 10)"
0.30011432,0.00648533,0.1268413,0.08,0,0.6,<class 'activation_function.TanH'>,<function xavier_initializer at 0x000001D52D80DC10>,"(10, 5, 5)"
0.31612441,0.01484289,0.14483911,0.08,0,0.6,<class 'activation_function.Relu'>,<function xavier_initializer at 0x000001D52D80DC10>,"(10,)"
0.31779334,0.01113636,0.14113364,0.08,0,0.6,<class 'activation_function.Relu'>,<function xavier_initializer at 0x000001D52D80DC10>,"(20,)"
0.30129977,0.01708574,0.13825036,0.08,0,0.6,<class 'activation_function.Relu'>,<function xavier_initializer at 0x000001D52D80DC10>,"(5, 5)"
0.30152905,0.00904984,0.13466024,0.08,0,0.6,<class 'activation_function.Relu'>,<function xavier_initializer at 0x000001D52D80DC10>,"(10, 5, 5)"
0.31228786,0.01148971,0.13732645,0.08,0,0.6,<class 'activation_function.Relu'>,<function xavier_initializer at 0x000001D52D80DC10>,"(5, 10)"
0.31813122,0.01020623,0.1425209,0.08,0,0.6,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x000001D52D80DE50>,"(10,)"
0.29511615,0.0079056,0.13134403,0.08,0,0.6,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x000001D52D80DE50>,"(5, 5)"
0.31322154,0.00785063,0.13564868,0.08,0,0.6,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x000001D52D80DE50>,"(20,)"
0.30820483,0.01290132,0.13854149,0.08,0,0.6,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x000001D52D80DE50>,"(10,)"
