accuracy_average_vl,accuracy_sd_vl,average_tr_error_best_vl,learning_rate,regularization,momentum,activation_hidden,weight_init,topology
0.32390488,0.0078146,0.14754029,0.08,0,0.6,<class 'activation_function.TanH'>,<function xavier_initializer at 0x000002245F6BDC10>,"(10,)"
0.29697918,0.00524703,0.12977347,0.08,0,0.6,<class 'activation_function.TanH'>,<function xavier_initializer at 0x000002245F6BDC10>,"(5, 5)"
0.32801691,0.00698247,0.14792196,0.08,0,0.6,<class 'activation_function.TanH'>,<function xavier_initializer at 0x000002245F6BDC10>,"(20,)"
0.31785375,0.00858046,0.14151908,0.08,0,0.6,<class 'activation_function.TanH'>,<function xavier_initializer at 0x000002245F6BDC10>,"(5, 10)"
0.27781225,0.01035765,0.11703225,0.08,0,0.6,<class 'activation_function.TanH'>,<function xavier_initializer at 0x000002245F6BDC10>,"(10, 5, 5)"
0.3120255,0.01374526,0.14216752,0.08,0,0.6,<class 'activation_function.Relu'>,<function xavier_initializer at 0x000002245F6BDC10>,"(10,)"
0.3404164,0.01478984,0.15472924,0.08,0,0.6,<class 'activation_function.Relu'>,<function xavier_initializer at 0x000002245F6BDC10>,"(5, 5)"
0.31182916,0.01842865,0.1362834,0.08,0,0.6,<class 'activation_function.Relu'>,<function xavier_initializer at 0x000002245F6BDC10>,"(20,)"
0.32806914,0.01880963,0.14087559,0.08,0,0.6,<class 'activation_function.Relu'>,<function xavier_initializer at 0x000002245F6BDC10>,"(10, 5, 5)"
0.29463037,0.01104577,0.13043855,0.08,0,0.6,<class 'activation_function.Relu'>,<function xavier_initializer at 0x000002245F6BDC10>,"(5, 10)"
0.32034076,0.00713419,0.14379523,0.08,0,0.6,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x000002245F6BDE50>,"(10,)"
0.28934297,0.00829808,0.12758647,0.08,0,0.6,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x000002245F6BDE50>,"(5, 5)"
0.30169002,0.01096967,0.12900399,0.08,0,0.6,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x000002245F6BDE50>,"(20,)"
0.31463123,0.01558195,0.14112681,0.08,0,0.6,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x000002245F6BDE50>,"(10,)"
0.29953813,0.0092312,0.12941789,0.08,0,0.6,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x000002245F6BDE50>,"(5, 10)"
