accuracy_average_vl,accuracy_sd_vl,average_tr_error_best_vl,learning_rate,regularization,momentum,activation_hidden,weight_init,topology
0.32388585,0.01268307,0.1483223,0.08,0,0.4,<class 'activation_function.Relu'>,<function xavier_initializer at 0x000001A3535B8040>,"(10, 10)"
0.33350236,0.0075375,0.15528455,0.08,0,0.4,<class 'activation_function.TanH'>,<function xavier_initializer at 0x000001A3535B8040>,"(10, 10)"
0.31116079,0.0102,0.14098592,0.08,0,0.4,<class 'activation_function.TanH'>,<function xavier_initializer at 0x000001A3535B8040>,"(5, 5, 5)"
0.30470865,0.009795,0.13352377,0.08,0,0.4,<class 'activation_function.TanH'>,<function xavier_initializer at 0x000001A3535B8040>,"(10, 5, 5)"
0.34242352,0.01430863,0.15568967,0.08,0,0.4,<class 'activation_function.TanH'>,<function xavier_initializer at 0x000001A3535B8040>,"(20, 20)"
0.31905303,0.01075901,0.14337119,0.08,0,0.4,<class 'activation_function.Relu'>,<function xavier_initializer at 0x000001A3535B8040>,"(5, 5, 5)"
0.31732836,0.01447594,0.14166295,0.08,0,0.4,<class 'activation_function.Relu'>,<function xavier_initializer at 0x000001A3535B8040>,"(20, 20)"
0.33385802,0.00697009,0.15301674,0.08,0,0.4,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x000001A3535B8280>,"(10, 10)"
0.29367257,0.01249268,0.13190336,0.08,0,0.4,<class 'activation_function.Relu'>,<function xavier_initializer at 0x000001A3535B8040>,"(10, 5, 5)"
0.30482029,0.01635825,0.1355414,0.08,0,0.4,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x000001A3535B8280>,"(5, 5, 5)"
0.31245326,0.01047646,0.14125746,0.08,0,0.4,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x000001A3535B8280>,"(10, 10)"
0.30461318,0.00854026,0.13474866,0.08,0,0.4,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x000001A3535B8280>,"(10, 5, 5)"
0.31152267,0.01189821,0.13685718,0.08,0,0.4,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x000001A3535B8280>,"(20, 20)"
0.30723253,0.01755567,0.13849123,0.08,0,0.4,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x000001A3535B8280>,"(5, 5, 5)"
0.32306498,0.01490773,0.14405893,0.08,0,0.4,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x000001A3535B8280>,"(20, 20)"
0.32457732,0.0113438,0.14670697,0.08,0,0.8,<class 'activation_function.TanH'>,<function xavier_initializer at 0x000001A3535B8040>,"(10, 10)"
0.30354861,0.01609087,0.138601,0.08,0,0.4,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x000001A3535B8280>,"(10, 5, 5)"
0.31121653,0.00524658,0.1401683,0.08,0,0.8,<class 'activation_function.TanH'>,<function xavier_initializer at 0x000001A3535B8040>,"(5, 5, 5)"
0.33253948,0.00695503,0.1504149,0.08,0,0.8,<class 'activation_function.TanH'>,<function xavier_initializer at 0x000001A3535B8040>,"(20, 20)"
0.3042289,0.01414269,0.1343341,0.08,0,0.8,<class 'activation_function.TanH'>,<function xavier_initializer at 0x000001A3535B8040>,"(10, 5, 5)"
0.31756151,0.01382309,0.14352563,0.08,0,0.8,<class 'activation_function.Relu'>,<function xavier_initializer at 0x000001A3535B8040>,"(10, 10)"
0.31269962,0.01409379,0.14238694,0.08,0,0.8,<class 'activation_function.Relu'>,<function xavier_initializer at 0x000001A3535B8040>,"(5, 5, 5)"
0.31616379,0.01937491,0.14165555,0.08,0,0.8,<class 'activation_function.Relu'>,<function xavier_initializer at 0x000001A3535B8040>,"(20, 20)"
0.29050922,0.00926269,0.12328079,0.08,0,0.8,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x000001A3535B8280>,"(10, 10)"
0.29949163,0.01088123,0.13410795,0.08,0,0.8,<class 'activation_function.Relu'>,<function xavier_initializer at 0x000001A3535B8040>,"(10, 5, 5)"
0.29796225,0.01460663,0.1321828,0.08,0,0.8,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x000001A3535B8280>,"(5, 5, 5)"
0.3070658,0.012873,0.13481901,0.08,0,0.8,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x000001A3535B8280>,"(10, 10)"
0.29732503,0.01279161,0.12627364,0.08,0,0.8,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x000001A3535B8280>,"(20, 20)"
0.29909851,0.00743124,0.13103326,0.08,0,0.8,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x000001A3535B8280>,"(10, 5, 5)"
0.36903457,0.01415519,0.1521032,0.08,0,0.8,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x000001A3535B8280>,"(5, 5, 5)"
0.31111571,0.01182903,0.13522239,0.08,0,0.8,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x000001A3535B8280>,"(20, 20)"
0.31212085,0.01247279,0.14110795,0.08,0,0.8,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x000001A3535B8280>,"(10, 5, 5)"
0.31516355,0.01143886,0.14304859,0.08,0,1.0,<class 'activation_function.TanH'>,<function xavier_initializer at 0x000001A3535B8040>,"(10, 10)"
0.30368887,0.01201365,0.13264291,0.08,0,1.0,<class 'activation_function.TanH'>,<function xavier_initializer at 0x000001A3535B8040>,"(5, 5, 5)"
0.34583638,0.00512174,0.1583733,0.08,0,1.0,<class 'activation_function.TanH'>,<function xavier_initializer at 0x000001A3535B8040>,"(20, 20)"
0.28061517,0.01301326,0.11682008,0.08,0,1.0,<class 'activation_function.TanH'>,<function xavier_initializer at 0x000001A3535B8040>,"(10, 5, 5)"
0.30542935,0.01674702,0.13870743,0.08,0,1.0,<class 'activation_function.Relu'>,<function xavier_initializer at 0x000001A3535B8040>,"(10, 10)"
0.30827123,0.01450352,0.13736807,0.08,0,1.0,<class 'activation_function.Relu'>,<function xavier_initializer at 0x000001A3535B8040>,"(5, 5, 5)"
