accuracy_average_vl,accuracy_sd_vl,average_tr_error_best_vl,learning_rate,regularization,momentum,activation_hidden,weight_init,topology
0.31709241,0.0116734,0.14475065,0.08,0,0.4,<class 'activation_function.Relu'>,<function xavier_initializer at 0x0000019203646700>,"(10, 10)"
0.32699641,0.00572798,0.14531576,0.08,0,0.4,<class 'activation_function.TanH'>,<function xavier_initializer at 0x0000019203646700>,"(10, 10)"
0.31414042,0.01477996,0.14000146,0.08,0,0.4,<class 'activation_function.TanH'>,<function xavier_initializer at 0x0000019203646700>,"(10, 5, 5)"
0.3043332,0.00867865,0.13919478,0.08,0,0.4,<class 'activation_function.TanH'>,<function xavier_initializer at 0x0000019203646700>,"(5, 5, 5)"
0.33929709,0.01008136,0.15630316,0.08,0,0.4,<class 'activation_function.TanH'>,<function xavier_initializer at 0x0000019203646700>,"(20, 20)"
0.32847329,0.01210739,0.15393805,0.08,0,0.4,<class 'activation_function.Relu'>,<function xavier_initializer at 0x0000019203646700>,"(5, 5, 5)"
0.31187093,0.01514456,0.14077386,0.08,0,0.4,<class 'activation_function.Relu'>,<function xavier_initializer at 0x0000019203646700>,"(20, 20)"
0.33034942,0.00559336,0.1484589,0.08,0,0.4,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x0000019203697CA0>,"(10, 10)"
0.30881109,0.0115211,0.13960206,0.08,0,0.4,<class 'activation_function.Relu'>,<function xavier_initializer at 0x0000019203646700>,"(10, 5, 5)"
0.30206947,0.00809911,0.13296511,0.08,0,0.4,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x0000019203697CA0>,"(5, 5, 5)"
0.31281287,0.01304972,0.14090968,0.08,0,0.4,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x0000019203697CA0>,"(10, 10)"
0.30459423,0.01091856,0.13679527,0.08,0,0.4,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x0000019203697CA0>,"(10, 5, 5)"
0.31726577,0.00764627,0.14019783,0.08,0,0.4,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x0000019203697CA0>,"(20, 20)"
0.30773214,0.01582347,0.14197053,0.08,0,0.4,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x0000019203697CA0>,"(5, 5, 5)"
0.31360435,0.01014249,0.13876984,0.08,0,0.4,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x0000019203697CA0>,"(20, 20)"
