accuracy_average_vl,accuracy_sd_vl,average_tr_error_best_vl,learning_rate,regularization,momentum,activation_hidden,weight_init,topology
0.31996913,0.01407418,0.14533136,0.08,0,0.4,<class 'activation_function.Relu'>,<function xavier_initializer at 0x000001F899BE8040>,"(10, 10)"
0.34066126,0.00867649,0.15874681,0.08,0,0.4,<class 'activation_function.TanH'>,<function xavier_initializer at 0x000001F899BE8040>,"(10, 10)"
0.31182983,0.01001088,0.14105027,0.08,0,0.4,<class 'activation_function.TanH'>,<function xavier_initializer at 0x000001F899BE8040>,"(10, 5, 5)"
0.33862592,0.00691252,0.15674974,0.08,0,0.4,<class 'activation_function.TanH'>,<function xavier_initializer at 0x000001F899BE8040>,"(20, 20)"
0.30177612,0.01057563,0.13549092,0.08,0,0.4,<class 'activation_function.TanH'>,<function xavier_initializer at 0x000001F899BE8040>,"(5, 5, 5)"
0.30582027,0.01512408,0.1412619,0.08,0,0.4,<class 'activation_function.Relu'>,<function xavier_initializer at 0x000001F899BE8040>,"(5, 5, 5)"
0.31356443,0.01794014,0.14048572,0.08,0,0.4,<class 'activation_function.Relu'>,<function xavier_initializer at 0x000001F899BE8040>,"(20, 20)"
0.32153366,0.00713094,0.14456583,0.08,0,0.4,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x000001F899BE8280>,"(10, 10)"
0.31267516,0.01484899,0.14754592,0.08,0,0.4,<class 'activation_function.Relu'>,<function xavier_initializer at 0x000001F899BE8040>,"(10, 5, 5)"
0.30206049,0.00664609,0.13615582,0.08,0,0.4,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x000001F899BE8280>,"(5, 5, 5)"
0.3123443,0.01457287,0.1410574,0.08,0,0.4,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x000001F899BE8280>,"(10, 10)"
0.33234879,0.00484801,0.15092366,0.08,0,0.4,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x000001F899BE8280>,"(20, 20)"
0.32715672,0.00572497,0.15163,0.08,0,0.4,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x000001F899BE8280>,"(5, 5, 5)"
0.30533823,0.00741716,0.13562798,0.08,0,0.4,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x000001F899BE8280>,"(10, 5, 5)"
0.30889828,0.00992285,0.13553493,0.08,0,0.4,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x000001F899BE8280>,"(20, 20)"
0.30911022,0.01578113,0.14506858,0.08,0,0.4,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x000001F899BE8280>,"(10, 5, 5)"
0.32429197,0.01080645,0.14659011,0.08,0,0.8,<class 'activation_function.TanH'>,<function xavier_initializer at 0x000001F899BE8040>,"(10, 10)"
0.29401366,0.00968378,0.12600388,0.08,0,0.8,<class 'activation_function.TanH'>,<function xavier_initializer at 0x000001F899BE8040>,"(5, 5, 5)"
0.31173663,0.00895446,0.13799689,0.08,0,0.8,<class 'activation_function.TanH'>,<function xavier_initializer at 0x000001F899BE8040>,"(20, 20)"
