accuracy_average_vl,accuracy_sd_vl,average_tr_error_best_vl,learning_rate,regularization,momentum,activation_hidden,weight_init,topology
0.31595173,0.01536749,0.14367639,0.08,0,0.4,<class 'activation_function.Relu'>,<function xavier_initializer at 0x00000172475E6700>,"(10, 10)"
0.3213732,0.00652583,0.1441298,0.08,0,0.4,<class 'activation_function.TanH'>,<function xavier_initializer at 0x00000172475E6700>,"(10, 10)"
0.30563173,0.01257292,0.13504829,0.08,0,0.4,<class 'activation_function.TanH'>,<function xavier_initializer at 0x00000172475E6700>,"(5, 5, 5)"
0.33445116,0.00611103,0.15213802,0.08,0,0.4,<class 'activation_function.TanH'>,<function xavier_initializer at 0x00000172475E6700>,"(20, 20)"
0.34233092,0.00600188,0.15730453,0.08,0,0.4,<class 'activation_function.TanH'>,<function xavier_initializer at 0x00000172475E6700>,"(25, 25)"
0.31469418,0.01467887,0.14291928,0.08,0,0.4,<class 'activation_function.Relu'>,<function xavier_initializer at 0x00000172475E6700>,"(20, 20)"
0.29880369,0.0127046,0.13322258,0.08,0,0.4,<class 'activation_function.Relu'>,<function xavier_initializer at 0x00000172475E6700>,"(5, 5, 5)"
0.31238706,0.01679492,0.13763673,0.08,0,0.4,<class 'activation_function.Relu'>,<function xavier_initializer at 0x00000172475E6700>,"(25, 25)"
0.32804466,0.00996591,0.14816809,0.08,0,0.4,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x0000017247637CA0>,"(10, 10)"
0.30896003,0.01302263,0.13763498,0.08,0,0.4,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x0000017247637CA0>,"(5, 5, 5)"
0.31591109,0.01449602,0.14536422,0.08,0,0.4,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x0000017247637CA0>,"(10, 10)"
0.31447691,0.00390887,0.13939301,0.08,0,0.4,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x0000017247637CA0>,"(20, 20)"
0.31638929,0.01024501,0.13720399,0.08,0,0.4,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x0000017247637CA0>,"(25, 25)"
0.30412663,0.01670031,0.14146395,0.08,0,0.4,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x0000017247637CA0>,"(5, 5, 5)"
0.32584325,0.01525713,0.14521977,0.08,0,0.4,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x0000017247637CA0>,"(20, 20)"
0.31407969,0.01359705,0.13508765,0.08,0,0.4,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x0000017247637CA0>,"(25, 25)"
0.32763802,0.01147571,0.15022545,0.08,0,0.8,<class 'activation_function.TanH'>,<function xavier_initializer at 0x00000172475E6700>,"(10, 10)"
0.30188106,0.00960275,0.13604719,0.08,0,0.8,<class 'activation_function.TanH'>,<function xavier_initializer at 0x00000172475E6700>,"(5, 5, 5)"
0.32881965,0.00745757,0.15009791,0.08,0,0.8,<class 'activation_function.TanH'>,<function xavier_initializer at 0x00000172475E6700>,"(20, 20)"
0.33397106,0.00724196,0.14953265,0.08,0,0.8,<class 'activation_function.TanH'>,<function xavier_initializer at 0x00000172475E6700>,"(25, 25)"
0.30775137,0.01564402,0.13948389,0.08,0,0.8,<class 'activation_function.Relu'>,<function xavier_initializer at 0x00000172475E6700>,"(10, 10)"
0.30372609,0.01263298,0.13882987,0.08,0,0.8,<class 'activation_function.Relu'>,<function xavier_initializer at 0x00000172475E6700>,"(5, 5, 5)"
0.31427692,0.01738492,0.13964695,0.08,0,0.8,<class 'activation_function.Relu'>,<function xavier_initializer at 0x00000172475E6700>,"(20, 20)"
0.30940381,0.0124762,0.13617073,0.08,0,0.8,<class 'activation_function.Relu'>,<function xavier_initializer at 0x00000172475E6700>,"(25, 25)"
0.30658614,0.00944411,0.13353352,0.08,0,0.8,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x0000017247637CA0>,"(10, 10)"
0.29484839,0.01140912,0.12886269,0.08,0,0.8,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x0000017247637CA0>,"(5, 5, 5)"
