accuracy_average_vl,accuracy_sd_vl,average_tr_error_best_vl,learning_rate,regularization,momentum,activation_hidden,weight_init,topology
0.30383554,0.01585501,0.13607125,0.08,0,1.2,<class 'activation_function.Relu'>,<function xavier_initializer at 0x7fe5d5d1da60>,"(10, 10)"
0.28040527,0.01137378,0.12042973,0.08,0,1.2,<class 'activation_function.TanH'>,<function xavier_initializer at 0x7fe5d5d1da60>,"(5, 5, 5)"
0.30987259,0.01708535,0.13231652,0.08,0,1.2,<class 'activation_function.Relu'>,<function xavier_initializer at 0x7fe5d5d1da60>,"(20, 20)"
0.28954873,0.01590043,0.13046983,0.08,0,1.2,<class 'activation_function.Relu'>,<function xavier_initializer at 0x7fe5d5d1da60>,"(5, 5, 5)"
0.30928142,0.0069024,0.133977,0.08,0,1.2,<class 'activation_function.TanH'>,<function xavier_initializer at 0x7fe5d5d1da60>,"(25, 25)"
0.31063549,0.00965145,0.13489647,0.08,0,1.2,<class 'activation_function.Relu'>,<function xavier_initializer at 0x7fe5d5d1da60>,"(25, 25)"
0.31195671,0.01023646,0.13668812,0.08,0,1.2,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x7fe5d5d1dca0>,"(10, 10)"
0.31212967,0.00832005,0.13644946,0.08,0,1.2,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x7fe5d5d1dca0>,"(20, 20)"
0.31337775,0.01623772,0.13998467,0.08,0,1.2,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x7fe5d5d1dca0>,"(10, 10)"
0.28398106,0.01209975,0.12070208,0.08,0,1.2,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x7fe5d5d1dca0>,"(5, 5, 5)"
0.30337573,0.01350326,0.13862908,0.08,0,1.2,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x7fe5d5d1dca0>,"(5, 5, 5)"
0.31143761,0.00850136,0.13210925,0.08,0,1.2,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x7fe5d5d1dca0>,"(25, 25)"
0.31002331,0.01039467,0.13345163,0.08,0,1.2,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x7fe5d5d1dca0>,"(20, 20)"
