accuracy_average_vl,accuracy_sd_vl,average_tr_error_best_vl,learning_rate,regularization,momentum,activation_hidden,weight_init,topology
0.42984724,0.00758168,0.23875571,0.05,0,0.4,<class 'activation_function.TanH'>,<function xavier_initializer at 0x0000018466A565E0>,"(30,)"
0.3289513,0.01147936,0.15138498,0.05,0,0.4,<class 'activation_function.Relu'>,<function xavier_initializer at 0x0000018466A565E0>,"(10, 10)"
0.36158831,0.00637854,0.17645122,0.05,0,0.4,<class 'activation_function.TanH'>,<function xavier_initializer at 0x0000018466A565E0>,"(10, 10)"
0.35917721,0.00876965,0.17055827,0.05,0,0.4,<class 'activation_function.TanH'>,<function xavier_initializer at 0x0000018466A565E0>,"(20, 20)"
0.36152868,0.00449667,0.17370875,0.05,0,0.4,<class 'activation_function.TanH'>,<function xavier_initializer at 0x0000018466A565E0>,"(25, 25)"
0.42986072,0.00757088,0.23887111,0.05,0,0.4,<class 'activation_function.Relu'>,<function xavier_initializer at 0x0000018466A565E0>,"(30,)"
0.31992301,0.01538124,0.14179368,0.05,0,0.4,<class 'activation_function.Relu'>,<function xavier_initializer at 0x0000018466A565E0>,"(20, 20)"
0.42985069,0.00758443,0.23893345,0.05,0,0.4,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x0000018466AA7B80>,"(30,)"
0.32111574,0.01620602,0.1432295,0.05,0,0.4,<class 'activation_function.Relu'>,<function xavier_initializer at 0x0000018466A565E0>,"(25, 25)"
0.35455853,0.00839166,0.16845653,0.05,0,0.4,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x0000018466AA7B80>,"(10, 10)"
0.33992985,0.00318804,0.15732024,0.05,0,0.4,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x0000018466AA7B80>,"(20, 20)"
0.42982416,0.0075774,0.23867377,0.05,0,0.4,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x0000018466AA7B80>,"(30,)"
0.32306381,0.01528663,0.15176315,0.05,0,0.4,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x0000018466AA7B80>,"(10, 10)"
0.33632099,0.0123391,0.15357411,0.05,0,0.4,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x0000018466AA7B80>,"(25, 25)"
0.32882638,0.00975386,0.14578208,0.05,0,0.4,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x0000018466AA7B80>,"(20, 20)"
0.42984509,0.00755667,0.23865252,0.05,0,0.8,<class 'activation_function.TanH'>,<function xavier_initializer at 0x0000018466A565E0>,"(30,)"
0.32297922,0.01431381,0.1433066,0.05,0,0.4,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x0000018466AA7B80>,"(25, 25)"
0.36694525,0.0068095,0.17744012,0.05,0,0.8,<class 'activation_function.TanH'>,<function xavier_initializer at 0x0000018466A565E0>,"(10, 10)"
0.42985009,0.00754949,0.23858167,0.05,0,0.8,<class 'activation_function.Relu'>,<function xavier_initializer at 0x0000018466A565E0>,"(30,)"
0.33163671,0.0058446,0.14916361,0.05,0,0.8,<class 'activation_function.TanH'>,<function xavier_initializer at 0x0000018466A565E0>,"(20, 20)"
0.3593244,0.00351786,0.16765117,0.05,0,0.8,<class 'activation_function.TanH'>,<function xavier_initializer at 0x0000018466A565E0>,"(25, 25)"
0.32399492,0.01509983,0.14824759,0.05,0,0.8,<class 'activation_function.Relu'>,<function xavier_initializer at 0x0000018466A565E0>,"(10, 10)"
0.31768132,0.01317706,0.1436522,0.05,0,0.8,<class 'activation_function.Relu'>,<function xavier_initializer at 0x0000018466A565E0>,"(20, 20)"
0.42984838,0.00754144,0.23867216,0.05,0,0.8,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x0000018466AA7B80>,"(30,)"
0.3180727,0.0159502,0.14474112,0.05,0,0.8,<class 'activation_function.Relu'>,<function xavier_initializer at 0x0000018466A565E0>,"(25, 25)"
0.34007448,0.01056599,0.15852504,0.05,0,0.8,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x0000018466AA7B80>,"(10, 10)"
