accuracy_average_vl,accuracy_sd_vl,average_tr_error_best_vl,learning_rate,regularization,momentum,activation_hidden,weight_init,topology
0.4298489,0.007549,0.23875614,0.08,0,0.4,<class 'activation_function.TanH'>,<function xavier_initializer at 0x000001ED26EB65E0>,"(30,)"
0.30902869,0.01555123,0.14542845,0.08,0,0.4,<class 'activation_function.Relu'>,<function xavier_initializer at 0x000001ED26EB65E0>,"(10, 10)"
0.35202343,0.00884495,0.16426578,0.08,0,0.4,<class 'activation_function.TanH'>,<function xavier_initializer at 0x000001ED26EB65E0>,"(10, 10)"
0.35222395,0.00681459,0.16312037,0.08,0,0.4,<class 'activation_function.TanH'>,<function xavier_initializer at 0x000001ED26EB65E0>,"(20, 20)"
0.34159544,0.00613537,0.15480472,0.08,0,0.4,<class 'activation_function.TanH'>,<function xavier_initializer at 0x000001ED26EB65E0>,"(25, 25)"
0.42984878,0.00754918,0.23894932,0.08,0,0.4,<class 'activation_function.Relu'>,<function xavier_initializer at 0x000001ED26EB65E0>,"(30,)"
0.31283452,0.00901066,0.14098399,0.08,0,0.4,<class 'activation_function.Relu'>,<function xavier_initializer at 0x000001ED26EB65E0>,"(20, 20)"
0.4298483,0.00754932,0.23896363,0.08,0,0.4,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x000001ED26F07B80>,"(30,)"
0.31803499,0.01423907,0.14250078,0.08,0,0.4,<class 'activation_function.Relu'>,<function xavier_initializer at 0x000001ED26EB65E0>,"(25, 25)"
0.32583068,0.00868142,0.14754533,0.08,0,0.4,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x000001ED26F07B80>,"(10, 10)"
0.29933251,0.00698856,0.13020932,0.08,0,0.4,<class 'activation_function.TanH'>,<function ranged_uniform_initializer at 0x000001ED26F07B80>,"(20, 20)"
0.4298489,0.00754941,0.2386946,0.08,0,0.4,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x000001ED26F07B80>,"(30,)"
0.32465469,0.01623999,0.14633077,0.08,0,0.4,<class 'activation_function.Relu'>,<function ranged_uniform_initializer at 0x000001ED26F07B80>,"(10, 10)"
